Cell,Cycle,Discharge_Capacity_mAh,SOH,Mean_Voltage_V,Min_Voltage_V,Max_Voltage_V,Std_Voltage_V,Mean_Temp_C,Max_Temp_C,Discharge_Duration_hr,Energy_Wh,EOL_Cycle,RUL,Voltage_Drop_Rate,Capacity_Fade_Pct,Internal_Resist_Proxy,EOL_Class
Cell4,900,694.5155634312847,93.85345451774116,3.741600311091393,2.7000217,4.1924553,0.2392868088189453,40.76537302868974,41.592976,0.0391102102585136,2.598842001704229,5100,4200,38.15871690329837,6.146545482258844,0.6092634985251442,0
Cell4,1000,690.9174915491741,93.36722858772625,3.742033830449004,2.6997809,4.1923752,0.2384612610436851,40.74578408355635,41.543034,0.0389075485290959,2.585573076124449,5100,4100,38.361603206139506,6.632771412273755,0.6085694183121566,0
Cell4,1100,687.1888481767409,92.86335786172174,3.742368081225712,2.6999414,4.1921349,0.2378509621810935,40.79559279730942,41.617947,0.0387005220400169,2.5718320975055176,5100,4000,38.55645518171327,7.136642138278262,0.6077929983436328,0
Cell4,1200,682.9508147644314,92.29065064384208,3.742558719007519,2.7000217,4.1920948,0.2376267997776365,40.76273044150375,41.568005,0.0384620665572583,2.556230804894388,5100,3900,38.79235936060415,7.709349356157915,0.607481190530379,0
Cell4,1300,678.9738121475967,91.75321785778334,3.742936831921331,2.6999815,4.191493,0.2365304637639954,40.78528873948564,41.605442,0.0382397754583507,2.541434086006543,5100,3800,39.00317088560234,8.24678214221666,0.6061569838900934,0
Cell4,1400,674.7946724375373,91.18846924831584,3.743126520974125,2.6999013,4.1912122,0.2361036640629525,40.78455116864536,41.592976,0.0380040268646553,2.526005939278076,5100,3700,39.23983280714162,8.81153075168416,0.605521187872804,0
Cell4,1600,667.088694869066,90.14712092825216,3.743960427286726,2.7000716,4.1900592,0.234032436783179,40.8226488013551,41.692822,0.0375686291372403,2.4976265734804337,5100,3500,39.659364071898004,9.852879071747836,0.6028361793422626,0
Cell4,1800,659.50607827045,89.12244300952027,3.7446074237383176,2.6999111,4.1899791,0.2328647648791515,40.80981868037383,41.655388,0.0371397935086861,2.469675340636366,5100,3300,40.1194443961333,10.877556990479732,0.6018536165698417,0
Cell4,1900,655.8003460359124,88.62166838323141,3.745126692575188,2.6999848,4.1898117,0.2319684743303969,40.76888158489975,41.605442,0.0369321545585989,2.456127745652275,5100,3200,40.33846872289801,11.378331616768591,0.6009256857092056,0
Cell4,2000,651.8358917402749,88.08593131625337,3.7454377355184367,2.7001908,4.1896167,0.2315460973692318,40.73904850204853,41.605442,0.0367064209422096,2.4415900046597043,5100,3100,40.57560737772563,11.914068683746635,0.6002418438940047,0
Cell4,2100,649.1322951773172,87.7205804293672,3.745805510886076,2.6999502,4.1903787,0.2316629488928931,40.78882727373418,41.605442,0.0365566960535943,2.431697334475646,5100,3000,40.769213076639254,12.279419570632797,0.6007745798836813,0
Cell4,2200,644.827599194441,87.13886475600553,3.746249606626314,2.6998622,4.1891279,0.2302082606545906,40.76891344217904,41.605442,0.0363146685995161,2.415832154695989,5100,2900,41.008902146987985,12.861135243994468,0.598484180234711,0
Cell4,2300,642.7345700249701,86.85602297634732,3.746343280920422,2.6999424,4.18997,0.2306531272009517,40.80533474017258,41.617947,0.0361973816761747,2.4080878277134405,5100,2800,41.162823612656595,13.143977023652681,0.5994955663237537,0
Cell4,2400,639.779528362064,86.45669302190053,3.746515126131621,2.6999524,4.1889772,0.2294663777628297,40.8092683929374,41.655388,0.036032467149198,2.397172721976081,5100,2700,41.32338400394927,13.543306978099466,0.5979217214437552,0
Cell4,2500,637.9124570016852,86.20438608130881,3.746567551416613,2.7000327,4.1898999,0.2300992982710914,40.83415367321313,41.642921,0.0359281320124864,2.390221927924139,5100,2600,41.46682974368067,13.795613918691188,0.5990977683559289,0
Cell4,2600,632.8442960173883,85.51949946180922,3.7471321034728975,2.699872,4.1881351,0.2277280646862429,40.83398803148329,41.680355,0.0356439532479271,2.371487168807452,5100,2500,41.75242115338021,14.480500538190782,0.5959499953068956,0
Cell4,2700,631.3567584678583,85.3184808740349,3.747036495478204,2.699872,4.1894584,0.2288935379229613,40.82896646551725,41.630413,0.0355586047517135,2.365940157141086,5100,2400,41.88984693167103,14.681519125965096,0.5978674385429683,0
Cell4,2800,629.2342766774427,85.03165901046523,3.746920876697128,2.7000325,4.1894183,0.228920977136744,40.83807987956919,41.655388,0.0354398358613252,2.3579702437078778,5100,2300,42.02456753073625,14.968340989534767,0.5979694909498268,0
Cell4,2900,624.4071835805257,84.37934913250348,3.747674303388158,2.6999521,4.1874132,0.2263360266841206,40.79509505953948,41.617947,0.0351651917444542,2.340289602863156,5100,2200,42.2980432686339,15.620650867496522,0.5942417521781647,0
Cell4,3000,624.0241576349928,84.32758886959361,3.748234877221856,2.699832,4.1894183,0.2270122285389633,40.86042595128374,41.642921,0.0351494987262412,2.3390724164711774,5100,2100,42.3773873480767,15.672411130406388,0.596193814565059,0
Cell4,3100,621.0406372433505,83.92441043829061,3.747897035284392,2.6999121,4.1888971,0.2274237527859246,40.83596609986773,41.617947,0.0349794731009751,2.327828136342988,5100,2000,42.566176726709095,16.075589561709393,0.5959460333994706,0
Cell4,3200,617.4298009076539,83.43645958211539,3.748361182967398,2.7000325,4.1870122,0.2252246984667416,40.822650498004,41.655388,0.0347746268380433,2.314510332147719,5100,1900,42.75924937097891,16.56354041788461,0.592771644638651,0
Cell4,3300,616.6100994219123,83.32568911106924,3.748151386675549,2.6999924,4.1884561,0.2266020850583592,40.82295916688874,41.592976,0.0347290385980159,2.311302388161528,5100,1800,42.85810670204768,16.674310888930762,0.5950063693573661,0
Cell4,3500,610.0098423460355,82.43376247919399,3.750527499494949,2.700037,4.1865754,0.2236060552447362,40.71217028215489,41.580509,0.0343562009511515,2.2880527935002406,5100,1600,43.26715677780432,17.566237520806013,0.58925391960142,0
Cell4,3600,609.0845318177422,82.30872051591112,3.7509272766947728,2.700037,4.1887012,0.2246491775169543,40.74364912748735,41.518101,0.0343040830921381,2.284727136115157,5100,1500,43.394857724194395,17.69127948408888,0.5915863828449013,0
Cell4,3700,606.8422394722121,82.00570803678542,3.75108456751269,2.6999969,4.1885004,0.224823524751159,41.090872281556685,42.479256,0.0341783446492627,2.276597643420458,5100,1400,43.54979638359184,17.99429196321458,0.5911024763342025,0
Cell4,3800,602.1429400557658,81.3706675751035,3.752041273260573,2.7000773,4.186255,0.2218764346763336,40.79317387892224,41.617947,0.0339133144589141,2.2595172652638165,5100,1300,43.821546261843146,18.629332424896504,0.5867753064046312,0
Cell4,3900,602.2590640433417,81.38636000585699,3.751851739563438,2.6999969,4.1884203,0.2232200347263895,40.79810351159618,41.580509,0.0339209123048931,2.259703110572381,5100,1200,43.877933137198184,18.613639994143014,0.589957514103462,0
Cell4,4000,600.8081319033984,81.19028809505383,3.751451802085471,2.700037,4.1881399,0.22345154306033,40.8361506574359,41.592976,0.0338410905096679,2.253997132726106,5100,1100,43.97195556151839,18.80971190494617,0.5901190512358507,0
Cell4,4100,596.5517044461636,80.61509519542753,3.752189513774104,2.7001975,4.1861343,0.2213953862273692,40.81331644662535,41.642921,0.0335994207998737,2.23843706697054,5100,1000,44.22375567408327,19.38490480457247,0.5864118732782376,0
Cell4,4200,595.6564765764431,80.49411845627608,3.751330100965517,2.69997,4.186789,0.2226287742525902,40.8185035362069,41.630413,0.0335511546581983,2.234602528576661,5100,900,44.31366674201662,19.505881543723916,0.5884579716682202,0
Cell4,4300,593.6652687461142,80.22503631704245,3.75098004083045,2.6998897,4.1870699,0.2234407414658267,40.81258422145329,41.580509,0.0334373411023989,2.226894215277589,5100,800,44.47529844395625,19.774963682957548,0.5893106204993921,0
Cell4,4400,591.9132492154948,79.98827692101281,3.7504306407702974,2.7000501,4.1871099,0.2240977586758078,40.81126669777933,41.592976,0.0333387578139081,2.220106288116138,5100,700,44.603197428736415,20.01172307898719,0.5901071070671661,1
Cell4,4500,588.273065831058,79.49636024744028,3.7513666478701113,2.700331,4.184864,0.2216808189470715,40.79246362814246,41.568005,0.0331323421560227,2.20696638076447,5100,600,44.80480698293077,20.50363975255972,0.5858072326079579,1
Cell4,4600,587.8162290155369,79.43462554264012,3.750453828127184,2.7001705,4.1865087,0.2239936179098431,40.7785357501747,41.555538,0.033107376191765,2.204755752395384,5100,500,44.89311681705776,20.56537445735988,0.5892633403686705,1
Cell4,4800,584.5267630762735,78.99010311841533,3.750248307484189,2.7001913,4.1864891,0.2241762831635149,40.80622581482783,41.580509,0.0329234338132664,2.1922757301972378,5100,300,45.142698836665154,21.009896881584666,0.5895145844808262,1
Cell4,5000,582.3379080207892,78.69431189470124,3.748040742433863,2.6999323,4.1843858,0.2233744673292531,40.75508688148148,41.493126,0.0327997196000069,2.182707069209631,5100,100,45.25673576989719,21.305688105298756,0.589655483197483,1
Cell4,5100,581.233771613044,78.54510427203299,3.747003211342756,2.7001328,4.185308,0.2257523271881305,40.75877631024735,41.480625,0.0327396012144163,2.178005114383056,5100,0,45.36187928479608,21.454895727967013,0.5923037684557351,1
Cell5,0,735.336070718255,99.36973928625066,3.736105045834495,2.69981,4.191287,0.244961666281977,41.46417650933408,42.279404,0.0415258953580632,2.747382815124804,5000,5000,35.9159283914636,0.6302607137493368,0.6151107488723039,0
Cell5,100,726.3272216149664,98.15232724526574,3.736630215454033,2.7000906,4.1925287,0.2449786162276551,41.47554590919346,42.304337,0.0410239035263657,2.714176960033047,5000,4900,36.378832653216286,1.847672754734262,0.616079033170226,0
Cell5,200,721.6143905718282,97.5154581853822,3.7374258164348566,2.7000103,4.1929693,0.2441981598944598,41.46198125489639,42.29187,0.0407592218834906,2.697106905583836,5000,4800,36.62784280879254,2.484541814617799,0.6155993021150582,0
Cell5,300,718.1408943344795,97.04606680195668,3.737620761551626,2.6998551,4.1924939,0.2436459722812136,41.50666294723332,42.429001,0.0405581707600504,2.6843623476468053,5000,4700,36.801511767351144,2.953933198043316,0.6146934303356402,0
Cell5,400,713.4979226988899,96.41863820255269,3.738608642204996,2.7000554,4.1930947,0.242876585681833,41.46929377461959,42.329269,0.0402961939107626,2.6676151970082618,5000,4600,37.050701428648054,3.5813617974473146,0.6141703483716265,0
Cell5,500,709.9294524799296,95.9364124972878,3.738898429371032,2.699775,4.1931748,0.2424600825227579,41.45924443017888,42.304337,0.0400978431571275,2.654507895062413,5000,4500,37.24296469471966,4.0635875027121955,0.613886987336444,0
Cell5,600,706.7197517896662,95.5026691607657,3.7391255747609375,2.7001357,4.1929345,0.2421095129416633,41.48356036424224,42.366669,0.0399224036373198,2.642708935136456,5000,4400,37.391571459216806,4.497330839234294,0.6132553043771112,0
Cell5,700,704.4068227739054,95.1901111856629,3.739380184693877,2.7000077,4.1924858,0.2410635691452485,41.484874183090376,42.429001,0.0396874116268008,2.63410219350224,5000,4300,37.6048836127309,4.8098888143371,0.6123048855488152,0
Cell5,800,701.0295867753294,94.73372794261208,3.739729347773872,2.7000477,4.1932468,0.2409400369292346,41.468529284710016,42.354202,0.0394979262491688,2.621792882022275,5000,4200,37.80353649566416,5.266272057387923,0.6128614219271997,0
Cell5,900,698.2500120464782,94.35810973601056,3.7397777769479568,2.6998074,4.1930866,0.2408063444556745,41.462780031755365,42.379135,0.0393422516062855,2.611527497998285,5000,4100,37.95515467159386,5.641890263989438,0.6125794906108692,0
Cell5,1000,695.5576916850586,93.99428266014304,3.739976558972845,2.7000477,4.1927662,0.2404119405313903,41.46330474793389,42.391602,0.0391916846856474,2.601599131069929,5000,4000,38.086661119865646,6.005717339856957,0.6118778932799398,0
Cell5,1100,692.5531943570523,93.58826950770978,3.7403321698784464,2.7000477,4.1929264,0.239734972317144,41.47424646605396,42.391602,0.0390226218150928,2.590531458462629,5000,3900,38.255769981417096,6.411730492290218,0.6116138244885861,0
Cell5,1200,689.7775882497999,93.21318760132432,3.740327574553572,2.6998074,4.1927261,0.2395888135215028,41.46266336934524,42.404068,0.0388672687113285,2.5802372929164306,5000,3800,38.409704097905326,6.7868123986756785,0.6113493587113888,0
Cell5,1300,687.1135597869533,92.85318375499368,3.740432967523154,2.7000878,4.1927261,0.2391897143876064,41.48383516641768,42.441505,0.0387175268260762,2.570333151192639,5000,3700,38.55100961627331,7.14681624500632,0.6112069357795216,0
Cell5,1400,684.5275284553019,92.50372006152728,3.7406997516496703,2.6998875,4.1929264,0.2385219573202908,41.49245300959808,42.429001,0.0385723416693508,2.560751533920145,5000,3600,38.70649612881021,7.496279938472725,0.6111170923653106,0
Cell5,1600,678.643903735009,91.70863563986607,3.740932655885023,2.700145,4.1915417,0.2371098466978777,41.49898620302572,42.491367,0.0382367727579548,2.5388897999001245,5000,3400,39.00323142355976,8.291364360133926,0.6089311406959149,0
Cell5,1800,672.7264228388298,90.90897605930132,3.741182440567765,2.7000649,4.1917419,0.2361681611184777,41.519766344627584,42.578632,0.0379038815153762,2.516870240499927,5000,3200,39.35316350731496,9.091023940698676,0.6088641343678852,0
Cell5,1900,669.6039858041315,90.48702510866642,3.7414659981907374,2.7002008,4.1915174,0.2356061182783122,41.52136057651028,42.591099,0.0377289254684001,2.505403290558431,5000,3100,39.526094512140524,9.512974891333585,0.6081775700125175,0
Cell5,2000,666.5615613009338,90.07588666228835,3.741414592608562,2.7001791,4.1912155,0.2355461816707762,41.5604811395134,42.616032,0.037558673066087,2.4941380798611386,5000,3000,39.697800281075175,9.924113337711645,0.607839064042484,0
Cell5,2100,664.112144055915,89.7448843318804,3.741434663771252,2.7000189,4.1918163,0.2358161041261915,41.50290787604328,42.491367,0.037421167246066,2.4849576997338616,5000,2900,39.86400333766947,10.2551156681196,0.6086238327415514,0
Cell5,2200,661.1156252944539,89.3399493641154,3.7418099059627328,2.7001321,4.1911683,0.2344156222759204,41.54775772391304,42.640965,0.0372517565265297,2.4739204957341143,5000,2800,40.024855581845415,10.660050635884602,0.6072410730233343,0
Cell5,2300,659.0852626643066,89.06557603571711,3.7416867358878494,2.7000518,4.1914487,0.2348479427300561,41.51732530965732,42.466438,0.0371376236435025,2.466208673817726,5000,2700,40.157570574399124,10.934423964282885,0.6077864379893921,0
Cell5,2400,655.624570723609,88.59791496264987,3.7420200891951145,2.6998596,4.1906958,0.2335206173457151,41.53769754588161,42.603565,0.0369422888616099,2.4534560111147408,5000,2600,40.3547233053531,11.402085037350133,0.6063185281147105,0
Cell5,2500,653.572031102383,88.32054474356526,3.741854373892554,2.6998596,4.1911764,0.2341357679586935,41.49254491768772,42.478905,0.0368267674930393,2.4456593681581964,5000,2500,40.4943579673101,11.679455256434736,0.6071919271722243,0
Cell5,2600,650.1803326333551,87.86220711261555,3.74210109191664,2.6998799,4.1906757,0.2328294164512559,41.50244737132933,42.591099,0.0366347009548917,2.4332595213723125,5000,2400,40.69243282216891,12.13779288738445,0.6061819028153512,0
Cell5,2700,648.6554560316094,87.65614270697425,3.742024382146249,2.7,4.1910362,0.2333828815149833,41.49175643241532,42.466438,0.0365499298786744,2.4273553872621005,5000,2300,40.79338624076821,12.34385729302575,0.6067727268293932,0
Cell5,2800,646.3729055045605,87.34768993304873,3.741926481003812,2.7001202,4.1907558,0.2333430839666598,41.50030041264295,42.491367,0.0364215543959289,2.4187704841254334,5000,2200,40.926168543703625,12.652310066951273,0.6065261067516049,0
Cell5,2900,643.0682540069614,86.90111540634614,3.742624618358876,2.6999199,4.1901951,0.2312490935956171,41.58564420466156,42.665897,0.0362359301652759,2.406865527682885,5000,2100,41.125867815040785,13.098884593653864,0.6048249751907089,0
Cell5,3000,642.1361759560308,86.77515891297713,3.7419390665920713,2.69996,4.1905956,0.2330308109191112,41.4679553516624,42.453972,0.0361820923862978,2.4030728587857,5000,2000,41.19702053339393,13.224841087022867,0.6062926127134172,0
Cell5,3100,639.8080244546916,86.46054384522859,3.74196447792041,2.6998398,4.1903553,0.2325871738959863,41.51713121181001,42.541233,0.036051922943443,2.3942156915129806,5000,1900,41.34243157866019,13.539456154771415,0.6059335433507973,0
Cell5,3200,636.6188012020026,86.02956773000035,3.742262110577233,2.7000401,4.1895542,0.2309759675670473,41.5620035214447,42.690872,0.0358721453230828,2.3825888520681664,5000,1800,41.52170339637219,13.970432269999648,0.6044487694902256,0
Cell5,3300,635.56538229874,85.88721382415405,3.7417947207687337,2.7001603,4.1903553,0.232611253850607,41.54601970736434,42.578632,0.0358139816671609,2.378351578245473,5000,1700,41.60814638546568,14.112786175845955,0.606162944907117,0
Cell5,3500,629.1525594045581,85.0206161357511,3.7443558510929855,2.7002003,4.1885929,0.2295065440657736,41.60689764437195,42.740738,0.0354530505137518,2.356011459462784,5000,1500,41.98089015027174,14.979383864248902,0.60032033636083,0
Cell5,3600,628.5798251580507,84.94321961595278,3.744379572501633,2.6998799,4.1906357,0.2306786089086183,41.55596040333116,42.603565,0.0354219544678926,2.353810738719344,5000,1400,42.08445688377637,15.056780384047215,0.6030488209437386,0
Cell5,3700,626.4541623919168,84.65596789079957,3.74420325491481,2.7000401,4.1903954,0.2308976316511619,41.55721793741809,42.616032,0.0353017690358683,2.3458231845215924,5000,1300,42.21638530636988,15.344032109200427,0.6029623582232297,0
Cell5,3800,622.7429618448283,84.15445430335518,3.745778236003957,2.7001603,4.1896343,0.2274810901785844,41.57832823442136,42.728271,0.0350916524184867,2.3327318599464952,5000,1200,42.444041625515595,15.84554569664482,0.5998054918865445,0
Cell5,3900,622.2255140708279,84.08452892849026,3.7449103127020784,2.7,4.1901951,0.2296361547827734,41.54880060145166,42.603565,0.0350630797911435,2.330349157912963,5000,1100,42.49919315938798,15.915471071509742,0.601736199051246,0
Cell5,4000,620.054371370107,83.79113126623068,3.7447671485761584,2.7001202,4.1898746,0.2295213087178662,41.55448313741722,42.616032,0.0349400750128552,2.322050213823093,5000,1000,42.636192488408064,16.20886873376932,0.6014965559781636,0
Cell5,4100,616.9927457990417,83.37739808095158,3.745129098302829,2.7000401,4.1884727,0.2275882691415851,41.59047953544093,42.728271,0.0347673236392438,2.3107967980920967,5000,900,42.81001912671949,16.62260191904842,0.5991129752664476,0
Cell5,4200,616.0030105030721,83.24365006798273,3.744075120726424,2.6997745,4.188848,0.2294101121604551,41.58328758480506,42.678364,0.0347119694342836,2.3066084792155355,5000,800,42.89674793794348,16.756349932017272,0.6010444314507786,0
Cell5,4300,614.4130100238918,83.02878513836376,3.743602671934514,2.7000549,4.1894889,0.2301786106905782,41.57191676511861,42.591099,0.0346236081095412,2.3002821365210293,5000,700,43.01663127241487,16.97121486163624,0.6025489568452511,0
Cell5,4400,612.4443360817295,82.76274811915263,3.743490080221253,2.6999748,4.1890082,0.2300828222237676,41.57069861448206,42.591099,0.0345124274026602,2.2927582120237413,5000,600,43.14359691455127,17.237251880847367,0.6020515132145227,0
Cell5,4500,609.5275837131619,82.36859239367053,3.744071793230044,2.7000949,4.1870856,0.2277528839980361,41.61670482182553,42.753204,0.0343478005379438,2.282246848521687,5000,500,43.29090613680609,17.631407606329475,0.5986673064458863,0
Cell5,4600,608.9826949116347,82.29495877184252,3.742916880687563,2.6999748,4.1885676,0.2306685505409922,41.57639929086619,42.578632,0.0343181919306516,2.27961877143273,5000,400,43.37493735307003,17.705041228157484,0.6022307017735633,0
Cell5,4800,605.3543107357652,81.80463658591422,3.742726255612072,2.7000518,4.188324,0.2304328840393971,41.57856840827399,42.603565,0.0341138611547648,2.2658486153204795,5000,200,43.62533364120504,18.195363414085776,0.6021591140377399,0
Cell5,5000,456.1288635874498,61.63903561992565,3.664735254320432,2.699975,4.131485,0.2434830063386144,41.81158598289829,42.753204,0.0257050390355288,1.6716588377067452,5000,0,55.687692608786705,38.36096438007435,0.6307428995669832,1
Cell6,0,732.7947554512294,99.0263183042202,3.735102905507165,2.6999252,4.1898103,0.2441545078672632,41.18796751081765,42.090382,0.041176876751706,2.737186108827826,5000,5000,36.18168826391163,0.9736816957798027,0.6144694520173449,0
Cell6,100,724.683839133562,97.93024853156244,3.7371221435511366,2.6999655,4.1920967,0.2442329306270775,41.31018651704546,42.202736,0.0407255821628496,2.7083862895444524,5000,4900,36.63777122355992,2.069751468437559,0.6148304816876526,0
Cell6,200,719.9780780561117,97.29433487244754,3.737817741852487,2.6998851,4.192297,0.2441038701050533,41.30072525414522,42.102848,0.0404640809865668,2.6914194485390235,5000,4800,36.8814756727025,2.7056651275524644,0.614161159658801,0
Cell6,300,716.7605490247803,96.85953365199734,3.7380129856978734,2.6999218,4.1918526,0.2431601838478079,41.3464734109707,42.327557,0.0402804486220702,2.679488236490469,5000,4700,37.037665005487696,3.1404663480026613,0.6132967760839546,0
Cell6,400,711.6736520202331,96.17211513786934,3.7392418363899336,2.7001626,4.1927752,0.2423980815686826,41.36761532976569,42.302624,0.0399942451622337,2.661316453691047,5000,4600,37.3197512340649,3.8278848621306594,0.6128829237973868,0
Cell6,500,707.7770533721924,95.64554775299897,3.739532180633905,2.7000422,4.1925745,0.2422283472842347,41.36145077406224,42.215202,0.0397807648405432,2.6470475851298625,5000,4500,37.5180011742189,4.354452247001035,0.6122193504947234,0
Cell6,600,704.24917843416,95.1688078965081,3.73994848009354,2.7000823,4.1925745,0.2415117700265544,41.37769428149664,42.240173,0.0395776887889951,2.6340395982804914,5000,4400,37.70949078067966,4.831192103491901,0.6116567836573784,0
Cell6,700,702.8095879125638,94.97426863683292,3.7401160835039486,2.7000387,4.1923704,0.2407112515965636,41.35401798683825,42.40247,0.0395575689617544,2.6286939786503543,5000,4300,37.72461287572865,5.025731363167083,0.6111544817514204,0
Cell6,800,698.8143263731588,94.43436842880524,3.740653928352941,2.6999583,4.1927314,0.2406231518730306,41.37675241852941,42.352524,0.0393311347579583,2.614249085825466,5000,4200,37.95301498853832,5.565631571194757,0.6109155022257557,0
Cell6,900,696.0256867891575,94.05752524177804,3.7410202101004137,2.7001188,4.1927314,0.2399096750053747,41.381323106024816,42.340057,0.0391748328693211,2.6039663711418743,5000,4100,38.100341222582585,5.942474758221962,0.6104205268913334,0
Cell6,1000,692.8134515610182,93.62343940013758,3.741050367428063,2.6999583,4.1926913,0.2398826169315688,41.37647907920498,42.340057,0.038994453381747,2.5920948492845706,5000,4000,38.27966777015904,6.376560599862415,0.6103255845566714,0
Cell6,1100,689.8064009492865,93.21708120936304,3.741422008432658,2.6999583,4.1924906,0.2391849613549036,41.37907277413588,42.327557,0.0388260369654744,2.5810119533014,5000,3900,38.44054083568578,6.7829187906369555,0.6095521507666785,0
Cell6,1200,686.8602393222861,92.8189512597684,3.741588241532016,2.7001188,4.1926112,0.2389176733839602,41.37713137432674,42.302624,0.0386610263958573,2.570158055618987,5000,3800,38.60357407856726,7.181048740231603,0.6094904844161948,0
Cell6,1300,683.7786761748114,92.40252380740696,3.7416769045085663,2.7003596,4.1919694,0.2384399183278453,41.38393508476105,42.31509,0.0384880066849291,2.558677555667249,5000,3700,38.754177581414694,7.597476192593035,0.6085033722857207,0
Cell6,1400,680.8693882005513,92.00937678385829,3.741781341110776,2.6999984,4.1922498,0.2380885692433086,41.398581749471774,42.390003,0.0383247552672401,2.5478855078792417,5000,3600,38.93599459670764,7.990623216141714,0.6087411606611133,0
Cell6,1600,674.4000038665567,91.1351356576428,3.742303634318805,2.7000732,4.1912017,0.2362317422974866,41.41330456659554,42.477386,0.0379596824059262,2.523926705505545,5000,3400,39.28086655700409,8.864864342357194,0.6066190076772898,0
Cell6,1800,669.1830335504253,90.4301396689764,3.7421004651719896,2.6999528,4.1908407,0.2359287191228331,41.43994212530713,42.489887,0.0376626291545107,2.5044100889534304,5000,3200,39.58428684298595,9.569860331023605,0.6064057227405545,0
Cell6,1900,666.0073376705458,90.00099157710079,3.742724439382717,2.7000191,4.1907463,0.2347109066037214,41.442020774691365,42.514862,0.0374867124482989,2.492770322132451,5000,3100,39.765755300645054,9.999008422899209,0.6054349467801121,0
Cell6,2000,662.6077744153612,89.54159113721097,3.742891639236973,2.7000356,4.1904416,0.2344744751364977,41.48423724255583,42.552299,0.0372957587242126,2.4802641516147874,5000,3000,39.96073790274023,10.458408862789028,0.6047972442743607,0
Cell6,2100,660.0615587268948,89.19750793606686,3.743131165711616,2.6999552,4.1912842,0.2344610230530646,41.48520510526316,42.539795,0.0371513897553086,2.47078434406206,5000,2900,40.1408633420925,10.802492063933144,0.6056122084978164,0
Cell6,2200,656.3749726963332,88.69932063463962,3.743186041358798,2.7000041,4.1900492,0.2336834470715519,41.47652724483407,42.514862,0.0369449394056573,2.457195912140999,5000,2800,40.3304158446121,11.30067936536038,0.6038691332989216,0
Cell6,2300,654.4088374134284,88.43362667749032,3.743237223586683,2.6998436,4.1909318,0.2339857143079703,41.49484355119347,42.602242,0.0368330916389822,2.4498010408348803,5000,2700,40.481199173158224,11.566373322509676,0.6049926708288073,0
Cell6,2400,650.3692897362026,87.8877418562436,3.743931166656132,2.6999447,4.1902709,0.2321915133222431,41.468398954488,42.527328,0.0366075782803818,2.4350175545718846,5000,2600,40.70975356064706,12.112258143756407,0.6031618018160377,0
Cell6,2500,648.4450826764289,87.6277138751931,3.743615523866878,2.6998243,4.1907921,0.2332052320881992,41.476351207290016,42.527328,0.0364974507829174,2.427723386512372,5000,2500,40.85016673359264,12.372286124806905,0.6042926704501653,0
Cell6,2600,644.3100797990757,87.06892970257779,3.744069595215312,2.6997921,4.1893959,0.2311808836192419,41.43327198245613,42.489887,0.0362666986184194,2.412517977814018,5000,2400,41.072465492571126,12.93107029742221,0.6017923037630922,0
Cell6,2700,643.5074922832472,86.96047193016854,3.743774560236346,2.7000327,4.1903186,0.2323545937900121,41.48088394282976,42.514862,0.0362199511146172,2.409336417538656,5000,2300,41.14430610295559,13.039528069831462,0.6034378915725059,0
Cell6,2800,641.3314137706706,86.66640726630683,3.7437482775641024,2.6998723,4.1898775,0.2319667082423332,41.48810209134616,42.514862,0.0360972307389602,2.401087548082044,5000,2200,41.276405228133875,13.333592733693166,0.6028773276160774,0
Cell6,2900,637.279799374644,86.11889180738433,3.744326651467269,2.700073,4.189075,0.2301635788415752,41.52214793582715,42.602242,0.0358683560043573,2.3864501100256805,5000,2100,41.511813031132206,13.88110819261567,0.6010112818009876,0
Cell6,3000,636.6215899044223,86.02994458167869,3.744268932353891,2.7001131,4.1899576,0.2308813333987682,41.46307043558282,42.477386,0.0358326529385522,2.383757476026826,5000,2000,41.57668498254408,13.970055418321309,0.6022819833055523,0
Cell6,3100,633.9956139734056,85.67508296937913,3.743795173484602,2.7001131,4.1896768,0.2315250447464465,41.51634849141005,42.514862,0.0356844026828184,2.373797958459121,5000,1900,41.74154102279996,14.324917030620867,0.6025427385343219,0
Cell6,3200,630.1612188131205,85.1569214612325,3.744446497097195,2.6998322,4.1884737,0.2292136570875848,41.5004492446184,42.564766,0.0354674046393483,2.3597942664204274,5000,1800,41.970917923624796,14.8430785387675,0.6000367606794668,0
Cell6,3300,629.0775840845405,85.01048433574871,3.744095896765763,2.6998723,4.1893559,0.2310233289474739,41.559261721332895,42.552299,0.0354082992998883,2.355544493807148,5000,1700,42.06475783057075,14.989515664251286,0.6017027070732928,0
Cell6,3500,622.9330971371867,84.18014826178198,3.746699054833388,2.700027,4.1878262,0.2275644372496343,41.587203908611016,42.627216,0.0350638560485094,2.3341041611705777,5000,1500,42.42992464996148,15.81985173821802,0.5961177637386648,0
Cell6,3600,622.4655750181377,84.11696959704564,3.746567895378013,2.7001474,4.1898317,0.229376448378703,41.585960510399474,42.577271,0.0350362858735024,2.3323578097199955,5000,1400,42.51711463548612,15.883030402954361,0.5990051413810639,0
Cell6,3700,620.3313260135905,83.82855756940411,3.74687671683234,2.6999469,4.1895509,0.2286933666660499,41.66066386282306,42.901863,0.0349152185954153,2.324436268334946,5000,1300,42.66223720444899,16.17144243059589,0.5982083556319735,0
